client_id,age,segment,region,anciennete_mois
46529,21,Standard,Grand Est,26
46530,44,Standard,PACA,82
46531,34,Premium,Auvergne-Rhône-Alpes,16
46532,41,Standard,Auvergne-Rhône-Alpes,112
46533,44,Churner,Autres,114
46534,18,Standard,Autres,47
46535,40,Low-Value,Nouvelle-Aquitaine,20
46536,51,Standard,Hauts-de-France,31
46537,43,Low-Value,Grand Est,72
46538,33,Low-Value,Occitanie,87
46539,21,Churner,Île-de-France,92
46540,44,Low-Value,Nouvelle-Aquitaine,40
46541,60,Churner,Grand Est,19
46542,45,Premium,Auvergne-Rhône-Alpes,50
46543,51,Standard,Nouvelle-Aquitaine,103
46544,49,Low-Value,Île-de-France,76
46545,33,Standard,Grand Est,16
46546,39,Churner,Île-de-France,79
46547,48,Premium,PACA,17
46548,19,Standard,Hauts-de-France,108
46549,45,Low-Value,Autres,68
46550,53,Low-Value,Occitanie,114
46551,37,Low-Value,Hauts-de-France,84
46552,47,Standard,Autres,10
46553,31,Standard,Auvergne-Rhône-Alpes,70
46554,38,Standard,Île-de-France,94
46555,34,Standard,Auvergne-Rhône-Alpes,28
46556,43,Standard,Hauts-de-France,64
46557,36,Low-Value,Nouvelle-Aquitaine,107
46558,18,Premium,Hauts-de-France,66
46559,29,Standard,Autres,48
46560,61,Standard,Occitanie,9
46561,44,Standard,Hauts-de-France,93
46562,18,Churner,Île-de-France,39
46563,52,Standard,Auvergne-Rhône-Alpes,98
46564,24,Low-Value,Grand Est,65
46565,48,Premium,Île-de-France,31
46566,53,Low-Value,Occitanie,75
46567,39,Premium,PACA,84
46568,26,Premium,Auvergne-Rhône-Alpes,116
46569,29,Premium,Auvergne-Rhône-Alpes,115
46570,45,Low-Value,Île-de-France,77
46571,24,Churner,PACA,63
46572,31,Low-Value,Autres,2
46573,44,Standard,Hauts-de-France,86
46574,30,Standard,PACA,89
46575,55,Standard,Auvergne-Rhône-Alpes,46
46576,25,Standard,Hauts-de-France,108
46577,18,Standard,Hauts-de-France,23
46578,28,Standard,Île-de-France,79
46579,41,Standard,Hauts-de-France,94
46580,48,Premium,Autres,4
46581,33,Premium,Nouvelle-Aquitaine,41
46582,34,Standard,Autres,58
46583,37,Standard,Autres,63
46584,58,Standard,Île-de-France,57
46585,42,Standard,Grand Est,91
46586,32,Low-Value,Occitanie,60
46587,62,Premium,Hauts-de-France,13
46588,38,Churner,Île-de-France,107
46589,18,Standard,Île-de-France,110
46590,21,Standard,PACA,40
46591,44,Premium,Grand Est,78
46592,18,Standard,Autres,104
46593,43,Standard,Autres,14
46594,28,Low-Value,Grand Est,24
46595,52,Low-Value,Autres,39
46596,40,Standard,Hauts-de-France,100
46597,18,Standard,Autres,119
46598,48,Standard,Auvergne-Rhône-Alpes,24
46599,54,Churner,Île-de-France,3
46600,22,Churner,PACA,101
46601,28,Low-Value,Île-de-France,119
46602,44,Premium,Auvergne-Rhône-Alpes,18
46603,46,Churner,Île-de-France,119
46604,66,Standard,Île-de-France,80
46605,48,Standard,Nouvelle-Aquitaine,89
46606,66,Standard,Île-de-France,98
46607,38,Standard,Île-de-France,55
46608,42,Standard,Auvergne-Rhône-Alpes,71
46609,31,Standard,Nouvelle-Aquitaine,82
46610,31,Low-Value,PACA,60
46611,39,Standard,Île-de-France,64
46612,31,Standard,Nouvelle-Aquitaine,90
46613,18,Standard,Hauts-de-France,91
46614,29,Premium,Occitanie,99
46615,50,Standard,Île-de-France,25
46616,38,Standard,Grand Est,53
46617,38,Standard,Île-de-France,85
46618,28,Churner,Nouvelle-Aquitaine,117
46619,41,Churner,Auvergne-Rhône-Alpes,90
46620,57,Standard,Île-de-France,66
46621,54,Standard,PACA,92
46622,42,Premium,Autres,17
46623,27,Standard,Occitanie,39
46624,59,Standard,Occitanie,24
46625,50,Standard,Occitanie,93
46626,20,Premium,Auvergne-Rhône-Alpes,17
46627,18,Standard,Nouvelle-Aquitaine,103
46628,20,Premium,Occitanie,75
46629,32,Low-Value,Autres,17
46630,48,Standard,Auvergne-Rhône-Alpes,99
46631,48,Standard,PACA,10
46632,42,Standard,Île-de-France,39
46633,36,Standard,Auvergne-Rhône-Alpes,117
46634,66,Low-Value,Île-de-France,18
46635,38,Standard,Île-de-France,33
46636,36,Standard,Auvergne-Rhône-Alpes,32
46637,31,Standard,Grand Est,74
46638,64,Low-Value,Occitanie,45
46639,46,Standard,Nouvelle-Aquitaine,38
46640,25,Churner,Grand Est,81
46641,24,Low-Value,PACA,3
46642,18,Low-Value,Auvergne-Rhône-Alpes,62
46643,36,Low-Value,Autres,101
46644,20,Standard,Grand Est,116
46645,23,Low-Value,Auvergne-Rhône-Alpes,72
46646,50,Standard,Grand Est,81
46647,48,Standard,Occitanie,116
46648,55,Premium,Île-de-France,71
46649,20,Standard,PACA,112
46650,25,Standard,Auvergne-Rhône-Alpes,24
46651,30,Standard,PACA,116
46652,57,Standard,Nouvelle-Aquitaine,111
46653,38,Premium,Auvergne-Rhône-Alpes,60
46654,59,Low-Value,Auvergne-Rhône-Alpes,73
46655,45,Standard,Île-de-France,7
46656,36,Low-Value,Autres,83
46657,44,Low-Value,Autres,12
46658,18,Standard,Hauts-de-France,9
46659,18,Standard,Île-de-France,76
46660,41,Premium,Nouvelle-Aquitaine,33
46661,38,Premium,Île-de-France,37
46662,61,Premium,Auvergne-Rhône-Alpes,86
46663,21,Churner,Île-de-France,38
46664,42,Premium,Autres,106
46665,46,Standard,Auvergne-Rhône-Alpes,91
46666,42,Premium,Île-de-France,19
46667,51,Low-Value,Île-de-France,23
46668,30,Standard,Île-de-France,98
46669,47,Standard,Île-de-France,65
46670,44,Standard,Nouvelle-Aquitaine,46
46671,51,Standard,Île-de-France,54
46672,31,Premium,Île-de-France,5
46673,23,Low-Value,Hauts-de-France,2
46674,30,Standard,Occitanie,22
46675,25,Standard,Île-de-France,13
46676,31,Premium,Nouvelle-Aquitaine,13
46677,33,Standard,Île-de-France,104
46678,27,Standard,Île-de-France,68
46679,38,Low-Value,PACA,84
46680,23,Standard,Nouvelle-Aquitaine,17
46681,37,Low-Value,Occitanie,109
46682,32,Standard,Île-de-France,31
46683,36,Low-Value,PACA,36
46684,42,Standard,PACA,68
46685,32,Low-Value,Nouvelle-Aquitaine,7
46686,28,Standard,Autres,59
46687,30,Low-Value,Autres,116
46688,50,Low-Value,Nouvelle-Aquitaine,33
46689,53,Premium,Hauts-de-France,105
46690,31,Low-Value,Île-de-France,68
46691,36,Standard,Île-de-France,26
46692,18,Standard,Nouvelle-Aquitaine,70
46693,35,Standard,Île-de-France,85
46694,20,Standard,Île-de-France,34
46695,32,Low-Value,Île-de-France,90
46696,50,Low-Value,Île-de-France,7
46697,19,Standard,Autres,89
46698,27,Premium,Hauts-de-France,46
46699,27,Premium,PACA,56
46700,18,Low-Value,Île-de-France,15
46701,48,Standard,Auvergne-Rhône-Alpes,111
46702,41,Premium,Île-de-France,41
46703,59,Standard,Autres,47
46704,26,Churner,Nouvelle-Aquitaine,92
46705,18,Standard,Autres,107
46706,49,Low-Value,Hauts-de-France,85
46707,33,Premium,Autres,100
46708,32,Churner,Hauts-de-France,36
46709,55,Standard,Occitanie,66
46710,40,Standard,Île-de-France,30
46711,48,Premium,Auvergne-Rhône-Alpes,58
46712,30,Standard,Hauts-de-France,19
46713,29,Standard,Autres,69
46714,33,Premium,Nouvelle-Aquitaine,9
46715,46,Standard,Hauts-de-France,62
46716,38,Low-Value,Autres,79
46717,43,Premium,Île-de-France,72
46718,18,Standard,Occitanie,45
46719,18,Low-Value,PACA,22
46720,18,Churner,Auvergne-Rhône-Alpes,94
46721,33,Low-Value,Occitanie,49
46722,21,Premium,Hauts-de-France,36
46723,58,Low-Value,PACA,2
46724,37,Low-Value,Île-de-France,97
46725,40,Standard,Île-de-France,31
46726,24,Standard,Autres,39
46727,24,Standard,Île-de-France,26
46728,56,Churner,Grand Est,69
46729,59,Low-Value,Île-de-France,28
46730,42,Standard,PACA,7
46731,18,Premium,Occitanie,32
46732,32,Low-Value,Nouvelle-Aquitaine,117
46733,41,Standard,Auvergne-Rhône-Alpes,47
46734,35,Standard,Autres,11
46735,18,Churner,Île-de-France,27
46736,60,Churner,Île-de-France,14
46737,27,Low-Value,Occitanie,7
46738,21,Standard,Île-de-France,26
46739,37,Low-Value,Occitanie,9
46740,52,Low-Value,Nouvelle-Aquitaine,87
46741,44,Premium,Hauts-de-France,118
46742,22,Standard,Autres,106
46743,20,Standard,Auvergne-Rhône-Alpes,26
46744,18,Low-Value,Occitanie,16
46745,34,Premium,Nouvelle-Aquitaine,104
46746,32,Standard,Île-de-France,79
46747,44,Standard,Auvergne-Rhône-Alpes,50
46748,29,Churner,Nouvelle-Aquitaine,92
46749,49,Standard,Île-de-France,92
46750,45,Premium,Île-de-France,29
46751,29,Low-Value,Nouvelle-Aquitaine,60
46752,42,Standard,Hauts-de-France,41
46753,53,Low-Value,Hauts-de-France,71
46754,26,Low-Value,Île-de-France,65
46755,35,Low-Value,Autres,57
46756,35,Low-Value,Île-de-France,2
46757,33,Standard,Nouvelle-Aquitaine,17
46758,47,Churner,Occitanie,110
46759,48,Premium,Auvergne-Rhône-Alpes,19
46760,42,Standard,Occitanie,112
46761,42,Standard,Auvergne-Rhône-Alpes,112
46762,31,Premium,Nouvelle-Aquitaine,72
46763,41,Premium,Occitanie,70
46764,22,Premium,Île-de-France,70
46765,67,Low-Value,Hauts-de-France,105
46766,54,Standard,PACA,105
46767,49,Premium,Île-de-France,110
46768,42,Low-Value,Île-de-France,74
46769,42,Standard,PACA,42
46770,18,Premium,Autres,52
46771,22,Standard,Auvergne-Rhône-Alpes,105
46772,24,Standard,Autres,44
46773,38,Standard,Grand Est,3
46774,34,Churner,Île-de-France,83
46775,47,Low-Value,Occitanie,108
46776,26,Standard,Île-de-France,21
46777,50,Standard,Autres,67
46778,28,Low-Value,Nouvelle-Aquitaine,101
46779,32,Standard,Autres,12
46780,48,Premium,Auvergne-Rhône-Alpes,23
46781,44,Standard,Île-de-France,110
46782,22,Low-Value,Auvergne-Rhône-Alpes,29
46783,50,Standard,Auvergne-Rhône-Alpes,57
46784,39,Premium,Nouvelle-Aquitaine,74
46785,18,Standard,Île-de-France,92
46786,27,Low-Value,Hauts-de-France,93
46787,33,Low-Value,Île-de-France,61
46788,23,Standard,Île-de-France,6
46789,54,Standard,Île-de-France,91
46790,33,Standard,Occitanie,84
46791,43,Premium,Île-de-France,98
46792,40,Standard,Occitanie,52
46793,46,Low-Value,Occitanie,97
46794,58,Low-Value,PACA,34
46795,46,Churner,Hauts-de-France,15
46796,58,Premium,Île-de-France,96
46797,46,Premium,Nouvelle-Aquitaine,41
46798,39,Low-Value,Autres,66
46799,41,Standard,Île-de-France,66
46800,18,Low-Value,Autres,91
46801,32,Standard,Autres,43
46802,36,Standard,Auvergne-Rhône-Alpes,58
46803,43,Low-Value,Auvergne-Rhône-Alpes,28
46804,37,Standard,Grand Est,119
46805,42,Standard,Autres,66
46806,22,Standard,Grand Est,3
46807,19,Standard,Grand Est,114
46808,23,Premium,Hauts-de-France,86
46809,56,Low-Value,Île-de-France,22
46810,22,Low-Value,Occitanie,89
46811,28,Low-Value,Île-de-France,33
46812,39,Premium,Occitanie,95
46813,18,Churner,Auvergne-Rhône-Alpes,116
46814,27,Standard,Auvergne-Rhône-Alpes,113
46815,46,Low-Value,Île-de-France,92
46816,32,Standard,Auvergne-Rhône-Alpes,65
46817,58,Premium,Auvergne-Rhône-Alpes,118
46818,18,Standard,Autres,82
46819,33,Standard,Auvergne-Rhône-Alpes,47
46820,32,Churner,Auvergne-Rhône-Alpes,90
46821,37,Low-Value,Île-de-France,80
46822,23,Low-Value,Occitanie,30
46823,31,Low-Value,Auvergne-Rhône-Alpes,1
46824,47,Standard,Autres,65
46825,34,Churner,Nouvelle-Aquitaine,82
46826,25,Low-Value,Île-de-France,9
46827,62,Premium,Auvergne-Rhône-Alpes,47
46828,38,Standard,Île-de-France,91
46829,45,Premium,Auvergne-Rhône-Alpes,107
46830,47,Standard,Île-de-France,58
46831,37,Standard,Île-de-France,109
46832,28,Churner,Île-de-France,104
46833,40,Low-Value,Autres,19
46834,29,Low-Value,Île-de-France,66
46835,42,Low-Value,PACA,72
46836,36,Low-Value,Île-de-France,93
46837,50,Premium,Île-de-France,109
46838,24,Premium,Auvergne-Rhône-Alpes,58
46839,46,Low-Value,Hauts-de-France,11
46840,45,Standard,Autres,86
46841,35,Standard,Île-de-France,69
46842,46,Standard,Île-de-France,38
46843,43,Low-Value,Île-de-France,98
46844,46,Premium,Grand Est,11
46845,45,Low-Value,Grand Est,47
46846,38,Standard,Nouvelle-Aquitaine,94
46847,30,Low-Value,Auvergne-Rhône-Alpes,8
46848,30,Standard,Île-de-France,16
46849,35,Premium,Nouvelle-Aquitaine,94
46850,48,Standard,Grand Est,92
46851,45,Churner,Hauts-de-France,29
46852,50,Standard,Nouvelle-Aquitaine,57
46853,51,Premium,Occitanie,69
46854,35,Low-Value,Occitanie,50
46855,61,Standard,PACA,105
46856,36,Standard,Île-de-France,78
46857,32,Standard,Nouvelle-Aquitaine,69
46858,41,Premium,Île-de-France,112
46859,43,Standard,Autres,6
46860,29,Standard,Autres,16
46861,36,Premium,Île-de-France,10
46862,32,Churner,Autres,12
46863,39,Premium,PACA,19
46864,47,Premium,Nouvelle-Aquitaine,86
46865,34,Churner,PACA,75
46866,44,Standard,Île-de-France,54
46867,21,Premium,Autres,1
46868,48,Standard,Occitanie,97
46869,32,Standard,Île-de-France,81
46870,32,Low-Value,Auvergne-Rhône-Alpes,48
46871,42,Standard,Auvergne-Rhône-Alpes,36
46872,43,Low-Value,Autres,83
46873,36,Standard,PACA,56
46874,27,Low-Value,Île-de-France,13
46875,32,Standard,Île-de-France,19
46876,39,Low-Value,Île-de-France,7
46877,43,Standard,Île-de-France,7
46878,28,Standard,Auvergne-Rhône-Alpes,85
46879,30,Standard,Île-de-France,107
46880,41,Low-Value,Grand Est,52
46881,37,Standard,Hauts-de-France,70
46882,39,Standard,Île-de-France,83
46883,18,Low-Value,Occitanie,65
46884,34,Standard,Autres,77
46885,48,Standard,Occitanie,110
46886,30,Premium,Nouvelle-Aquitaine,31
46887,43,Standard,Grand Est,92
46888,23,Low-Value,Grand Est,82
46889,19,Low-Value,Auvergne-Rhône-Alpes,65
46890,43,Premium,Île-de-France,80
46891,37,Standard,Grand Est,33
46892,33,Churner,PACA,28
46893,48,Standard,Hauts-de-France,87
46894,34,Low-Value,Nouvelle-Aquitaine,3
46895,30,Standard,Île-de-France,6
46896,29,Standard,PACA,62
46897,26,Churner,Île-de-France,51
46898,43,Low-Value,Île-de-France,23
46899,34,Standard,Île-de-France,7
46900,51,Premium,Autres,99
46901,18,Low-Value,Nouvelle-Aquitaine,79
46902,49,Standard,Île-de-France,118
46903,42,Premium,PACA,28
46904,36,Standard,Occitanie,31
46905,22,Standard,PACA,98
46906,18,Low-Value,Hauts-de-France,58
46907,47,Standard,PACA,2
46908,40,Standard,Île-de-France,55
46909,40,Premium,Île-de-France,9
46910,36,Premium,Nouvelle-Aquitaine,14
46911,48,Low-Value,PACA,110
46912,30,Standard,Hauts-de-France,45
46913,33,Standard,Grand Est,5
46914,35,Standard,Auvergne-Rhône-Alpes,24
46915,35,Churner,Île-de-France,11
46916,54,Standard,Île-de-France,106
46917,22,Standard,Auvergne-Rhône-Alpes,36
46918,18,Churner,Autres,16
46919,20,Low-Value,PACA,49
46920,46,Standard,Occitanie,36
46921,36,Standard,Autres,92
46922,18,Standard,Île-de-France,107
46923,39,Standard,Nouvelle-Aquitaine,7
46924,34,Standard,Hauts-de-France,28
46925,44,Churner,Île-de-France,73
46926,47,Low-Value,PACA,38
46927,68,Low-Value,Hauts-de-France,44
46928,23,Premium,Occitanie,20
46929,18,Standard,Autres,95
46930,45,Standard,Île-de-France,76
46931,49,Premium,Autres,22
46932,22,Low-Value,Autres,110
46933,22,Low-Value,Grand Est,113
46934,42,Low-Value,Autres,14
46935,58,Premium,Autres,63
46936,27,Standard,Occitanie,107
46937,39,Standard,Auvergne-Rhône-Alpes,71
46938,18,Standard,Auvergne-Rhône-Alpes,33
46939,35,Low-Value,Île-de-France,33
46940,36,Premium,Nouvelle-Aquitaine,116
46941,55,Premium,PACA,44
46942,29,Standard,Auvergne-Rhône-Alpes,65
46943,46,Standard,Grand Est,19
46944,28,Standard,Nouvelle-Aquitaine,33
46945,39,Standard,Île-de-France,94
46946,62,Premium,Occitanie,91
46947,59,Standard,Autres,46
46948,61,Premium,Île-de-France,97
46949,42,Standard,Nouvelle-Aquitaine,17
46950,35,Premium,Île-de-France,78
46951,41,Standard,PACA,8
46952,43,Premium,Autres,80
46953,42,Standard,Île-de-France,77
46954,29,Standard,Île-de-France,48
46955,28,Premium,Île-de-France,99
46956,30,Standard,PACA,80
46957,50,Low-Value,Île-de-France,46
46958,52,Low-Value,Autres,44
46959,75,Low-Value,Île-de-France,99
46960,43,Standard,Occitanie,115
46961,28,Low-Value,Hauts-de-France,35
46962,32,Churner,Île-de-France,34
46963,36,Churner,Île-de-France,99
46964,56,Premium,Île-de-France,101
46965,46,Low-Value,PACA,55
46966,21,Standard,Île-de-France,43
46967,37,Standard,Auvergne-Rhône-Alpes,31
46968,20,Low-Value,Nouvelle-Aquitaine,47
46969,45,Low-Value,PACA,26
46970,29,Low-Value,Île-de-France,77
46971,30,Churner,PACA,4
46972,18,Low-Value,Auvergne-Rhône-Alpes,98
46973,47,Standard,Hauts-de-France,25
46974,52,Standard,Auvergne-Rhône-Alpes,69
46975,29,Standard,Autres,70
46976,36,Low-Value,Auvergne-Rhône-Alpes,93
46977,32,Standard,PACA,93
46978,35,Low-Value,Occitanie,104
46979,28,Churner,Grand Est,15
46980,24,Standard,Autres,94
46981,54,Premium,Autres,53
46982,18,Standard,Hauts-de-France,47
46983,44,Standard,Auvergne-Rhône-Alpes,13
46984,41,Low-Value,Île-de-France,13
46985,57,Low-Value,Île-de-France,3
46986,35,Low-Value,Île-de-France,13
46987,33,Churner,Île-de-France,76
46988,28,Standard,Autres,82
46989,42,Premium,Nouvelle-Aquitaine,86
46990,29,Standard,Nouvelle-Aquitaine,96
46991,24,Low-Value,Île-de-France,108
46992,29,Low-Value,Nouvelle-Aquitaine,88
46993,26,Premium,Autres,41
46994,25,Premium,Île-de-France,101
46995,39,Churner,Auvergne-Rhône-Alpes,80
46996,35,Standard,PACA,76
46997,44,Standard,Autres,115
46998,39,Premium,Nouvelle-Aquitaine,9
46999,23,Standard,PACA,60
47000,18,Low-Value,Île-de-France,43
47001,25,Churner,Hauts-de-France,93
47002,47,Standard,Île-de-France,33
47003,46,Standard,Autres,11
47004,49,Low-Value,Occitanie,19
47005,48,Standard,Île-de-France,81
47006,51,Standard,Autres,73
47007,42,Premium,PACA,6
47008,59,Premium,Auvergne-Rhône-Alpes,119
47009,41,Churner,Île-de-France,8
47010,61,Low-Value,Hauts-de-France,69
47011,30,Standard,Hauts-de-France,18
47012,30,Low-Value,Auvergne-Rhône-Alpes,22
47013,35,Low-Value,Hauts-de-France,40
47014,37,Churner,Île-de-France,29
47015,34,Premium,Autres,68
47016,44,Standard,Auvergne-Rhône-Alpes,64
47017,36,Low-Value,Île-de-France,21
47018,30,Low-Value,Autres,28
47019,33,Low-Value,Auvergne-Rhône-Alpes,73
47020,52,Standard,Hauts-de-France,86
47021,41,Low-Value,Occitanie,43
47022,18,Low-Value,Île-de-France,99
47023,56,Standard,Auvergne-Rhône-Alpes,82
47024,43,Standard,Grand Est,5
47025,45,Standard,Île-de-France,85
47026,49,Standard,Nouvelle-Aquitaine,29
47027,49,Low-Value,Nouvelle-Aquitaine,69
47028,26,Standard,Autres,62
47029,25,Premium,Occitanie,38
47030,66,Churner,Autres,102
47031,29,Low-Value,Autres,4
47032,42,Standard,Nouvelle-Aquitaine,86
47033,57,Low-Value,Île-de-France,96
47034,32,Premium,Autres,57
47035,33,Churner,Île-de-France,102
47036,49,Premium,Occitanie,51
47037,40,Low-Value,Île-de-France,17
47038,43,Churner,Autres,76
47039,37,Standard,Île-de-France,27
47040,31,Low-Value,Auvergne-Rhône-Alpes,104
47041,34,Churner,Autres,67
47042,52,Churner,Île-de-France,103
47043,34,Low-Value,PACA,71
47044,43,Standard,Hauts-de-France,108
47045,26,Premium,Île-de-France,41
47046,62,Standard,Autres,25
47047,41,Standard,Île-de-France,86
47048,42,Premium,Hauts-de-France,1
47049,49,Standard,Nouvelle-Aquitaine,46
47050,32,Low-Value,Île-de-France,98
47051,52,Standard,Nouvelle-Aquitaine,19
47052,19,Premium,Hauts-de-France,118
47053,30,Low-Value,Île-de-France,31
47054,28,Low-Value,Autres,11
47055,18,Premium,Auvergne-Rhône-Alpes,95
47056,31,Low-Value,Île-de-France,42
47057,37,Low-Value,Grand Est,7
47058,24,Standard,Auvergne-Rhône-Alpes,92
47059,23,Premium,Grand Est,39
47060,38,Churner,Auvergne-Rhône-Alpes,79
47061,37,Premium,Occitanie,101
47062,34,Low-Value,Autres,79
47063,22,Low-Value,Auvergne-Rhône-Alpes,40
47064,33,Churner,Nouvelle-Aquitaine,40
47065,30,Churner,Grand Est,48
47066,39,Standard,Hauts-de-France,47
47067,31,Standard,PACA,29
47068,37,Standard,Auvergne-Rhône-Alpes,86
47069,22,Churner,Auvergne-Rhône-Alpes,59
47070,21,Low-Value,Île-de-France,3
47071,44,Churner,Grand Est,119
47072,47,Standard,Occitanie,95
47073,33,Premium,Occitanie,101
47074,38,Premium,Auvergne-Rhône-Alpes,5
47075,32,Premium,Autres,96
47076,51,Low-Value,Hauts-de-France,52
47077,35,Low-Value,Île-de-France,103
47078,32,Churner,PACA,45
47079,49,Standard,Île-de-France,51
47080,28,Standard,Auvergne-Rhône-Alpes,114
47081,39,Premium,Nouvelle-Aquitaine,64
47082,25,Standard,Hauts-de-France,14
47083,45,Premium,Hauts-de-France,85
47084,47,Standard,Nouvelle-Aquitaine,109
47085,22,Premium,Auvergne-Rhône-Alpes,79
47086,20,Standard,Occitanie,87
47087,41,Churner,Hauts-de-France,62
47088,61,Churner,Auvergne-Rhône-Alpes,77
47089,48,Low-Value,Occitanie,8
47090,35,Standard,Nouvelle-Aquitaine,68
47091,27,Premium,Île-de-France,21
47092,23,Premium,Grand Est,16
47093,46,Standard,Autres,43
47094,49,Standard,Occitanie,108
47095,30,Premium,Grand Est,52
47096,35,Low-Value,Occitanie,12
47097,38,Low-Value,Nouvelle-Aquitaine,79
47098,59,Standard,Hauts-de-France,14
47099,38,Low-Value,Occitanie,4
47100,26,Standard,Hauts-de-France,1
47101,24,Low-Value,Occitanie,118
47102,27,Standard,Autres,89
47103,53,Standard,Hauts-de-France,49
47104,44,Premium,Auvergne-Rhône-Alpes,31
47105,33,Standard,Île-de-France,74
47106,18,Low-Value,PACA,47
47107,27,Standard,Île-de-France,39
47108,42,Premium,Occitanie,98
47109,42,Premium,Île-de-France,58
47110,42,Low-Value,PACA,53
47111,21,Low-Value,Île-de-France,34
47112,40,Low-Value,Auvergne-Rhône-Alpes,13
47113,26,Low-Value,PACA,109
47114,38,Churner,Occitanie,34
47115,28,Churner,Île-de-France,3
47116,50,Standard,Auvergne-Rhône-Alpes,87
47117,42,Low-Value,Nouvelle-Aquitaine,21
47118,36,Low-Value,Auvergne-Rhône-Alpes,63
47119,54,Premium,Hauts-de-France,34
47120,33,Low-Value,Auvergne-Rhône-Alpes,64
47121,21,Low-Value,Occitanie,85
47122,50,Premium,Île-de-France,53
47123,41,Standard,Autres,97
47124,34,Standard,PACA,73
47125,30,Churner,Auvergne-Rhône-Alpes,93
47126,44,Premium,Autres,90
47127,47,Low-Value,Hauts-de-France,9
47128,28,Standard,Nouvelle-Aquitaine,11
47129,44,Premium,Île-de-France,43
47130,41,Low-Value,Occitanie,119
47131,28,Standard,Auvergne-Rhône-Alpes,62
47132,38,Low-Value,Île-de-France,23
47133,31,Standard,Auvergne-Rhône-Alpes,51
47134,52,Standard,Île-de-France,119
47135,30,Standard,Occitanie,56
47136,56,Standard,Île-de-France,109
47137,39,Standard,Île-de-France,12
47138,18,Standard,Autres,80
47139,18,Premium,Occitanie,12
47140,35,Standard,Autres,89
47141,54,Standard,Île-de-France,31
47142,52,Standard,Autres,6
47143,39,Churner,PACA,66
47144,29,Low-Value,Grand Est,55
47145,32,Standard,Autres,40
47146,40,Standard,Autres,119
47147,51,Standard,PACA,96
47148,44,Premium,Occitanie,58
47149,49,Standard,Île-de-France,76
47150,45,Standard,Île-de-France,48
47151,49,Churner,Auvergne-Rhône-Alpes,42
47152,18,Premium,Auvergne-Rhône-Alpes,79
47153,27,Low-Value,Autres,79
47154,24,Churner,Hauts-de-France,97
47155,23,Standard,Hauts-de-France,10
47156,38,Standard,Occitanie,74
47157,20,Premium,Île-de-France,30
47158,26,Low-Value,Occitanie,94
47159,36,Low-Value,Île-de-France,47
47160,18,Low-Value,Occitanie,12
47161,32,Premium,Auvergne-Rhône-Alpes,86
47162,45,Low-Value,Nouvelle-Aquitaine,3
47163,23,Standard,Hauts-de-France,74
47164,47,Standard,Nouvelle-Aquitaine,67
47165,28,Standard,Île-de-France,99
47166,41,Low-Value,Île-de-France,103
47167,24,Standard,Occitanie,2
47168,43,Low-Value,Île-de-France,50
47169,34,Low-Value,Île-de-France,108
47170,43,Low-Value,Hauts-de-France,92
47171,31,Standard,Auvergne-Rhône-Alpes,65
47172,44,Low-Value,PACA,31
47173,48,Low-Value,Île-de-France,68
47174,39,Premium,PACA,79
47175,32,Churner,Occitanie,18
47176,35,Premium,Nouvelle-Aquitaine,17
47177,22,Low-Value,Grand Est,40
47178,40,Standard,Autres,6
47179,45,Standard,Hauts-de-France,65
47180,56,Standard,Île-de-France,17
47181,53,Churner,Occitanie,20
47182,26,Low-Value,Île-de-France,55
47183,40,Standard,Auvergne-Rhône-Alpes,42
47184,36,Standard,Hauts-de-France,51
47185,52,Standard,Autres,111
47186,29,Standard,Auvergne-Rhône-Alpes,110
47187,48,Low-Value,Île-de-France,46
47188,26,Standard,Île-de-France,6
47189,36,Low-Value,Nouvelle-Aquitaine,78
47190,27,Low-Value,Nouvelle-Aquitaine,111
47191,18,Standard,Nouvelle-Aquitaine,88
47192,27,Low-Value,Île-de-France,33
47193,34,Standard,Nouvelle-Aquitaine,86
47194,55,Premium,Auvergne-Rhône-Alpes,39
47195,24,Standard,Autres,75
47196,30,Premium,Île-de-France,31
47197,20,Low-Value,Île-de-France,92
47198,51,Low-Value,Grand Est,9
47199,32,Low-Value,PACA,48
47200,33,Standard,Grand Est,72
47201,33,Standard,Nouvelle-Aquitaine,97
47202,18,Standard,Île-de-France,107
47203,20,Standard,Autres,106
47204,26,Low-Value,Grand Est,61
47205,45,Standard,PACA,106
47206,18,Standard,Île-de-France,77
47207,44,Low-Value,Nouvelle-Aquitaine,105
47208,42,Standard,Auvergne-Rhône-Alpes,35
47209,18,Standard,Auvergne-Rhône-Alpes,97
47210,34,Low-Value,Île-de-France,33
47211,51,Standard,Autres,116
47212,25,Standard,Île-de-France,42
47213,31,Low-Value,Île-de-France,64
47214,71,Low-Value,Nouvelle-Aquitaine,95
47215,41,Standard,Occitanie,89
47216,34,Standard,Auvergne-Rhône-Alpes,15
47217,32,Premium,Auvergne-Rhône-Alpes,16
47218,42,Low-Value,Auvergne-Rhône-Alpes,111
47219,46,Standard,Hauts-de-France,67
47220,18,Low-Value,Île-de-France,116
47221,18,Low-Value,Autres,108
47222,26,Standard,Auvergne-Rhône-Alpes,78
47223,36,Low-Value,Auvergne-Rhône-Alpes,4
47224,38,Standard,Île-de-France,3
47225,18,Premium,Nouvelle-Aquitaine,24
47226,35,Premium,Hauts-de-France,22
47227,37,Churner,Auvergne-Rhône-Alpes,101
