client_id,touchpoint_id,canal,date,position,n_touches_total,is_first_touch,is_last_touch,converti
47090,141216,Google Ads,2022-01-27,3,6,False,False,0
47090,141217,Instagram,2022-03-09,4,6,False,False,0
47090,141218,SEO,2022-03-19,5,6,False,False,0
47090,141219,Email,2022-03-25,6,6,False,True,1
47091,141220,Instagram,2022-01-11,1,5,True,False,0
47091,141221,Email,2022-02-08,2,5,False,False,0
47091,141222,SEO,2022-02-20,3,5,False,False,0
47091,141223,Google Ads,2022-03-05,4,5,False,False,0
47091,141224,Email,2022-03-12,5,5,False,True,1
47092,141225,Email,2022-01-15,1,3,True,False,0
47092,141226,Instagram,2022-01-24,2,3,False,False,0
47092,141227,Google Ads,2022-03-19,3,3,False,True,0
47093,141228,Email,2022-01-19,1,3,True,False,0
47093,141229,Facebook,2022-02-26,2,3,False,False,0
47093,141230,Instagram,2022-03-19,3,3,False,True,0
47094,141231,SEO,2022-01-03,1,4,True,False,0
47094,141232,Email,2022-01-09,2,4,False,False,0
47094,141233,Instagram,2022-01-19,3,4,False,False,0
47094,141234,SEO,2022-02-13,4,4,False,True,0
47095,141235,SEO,2022-02-16,1,1,True,True,1
47096,141236,Google Ads,2022-01-09,1,4,True,False,0
47096,141237,Email,2022-02-04,2,4,False,False,0
47096,141238,YouTube,2022-02-07,3,4,False,False,0
47096,141239,Email,2022-03-02,4,4,False,True,1
47097,141240,Email,2022-01-08,1,3,True,False,0
47097,141241,Google Ads,2022-02-21,2,3,False,False,0
47097,141242,Email,2022-02-26,3,3,False,True,0
47098,141243,Email,2022-01-04,1,4,True,False,0
47098,141244,Email,2022-01-25,2,4,False,False,0
47098,141245,Google Ads,2022-01-31,3,4,False,False,0
47098,141246,Email,2022-02-02,4,4,False,True,0
47099,141247,Facebook,2022-01-25,1,3,True,False,0
47099,141248,Email,2022-01-26,2,3,False,False,0
47099,141249,SEO,2022-03-11,3,3,False,True,1
47100,141250,SEO,2022-01-31,1,2,True,False,0
47100,141251,Email,2022-02-15,2,2,False,True,0
47101,141252,SEO,2022-01-04,1,2,True,False,0
47101,141253,Instagram,2022-01-29,2,2,False,True,0
47102,141254,SEO,2022-01-03,1,2,True,False,0
47102,141255,Google Ads,2022-02-01,2,2,False,True,1
47103,141256,Facebook,2022-01-27,1,4,True,False,0
47103,141257,Email,2022-02-16,2,4,False,False,0
47103,141258,Email,2022-03-07,3,4,False,False,0
47103,141259,SEO,2022-03-27,4,4,False,True,0
47104,141260,SEO,2022-01-17,1,4,True,False,0
47104,141261,Email,2022-02-01,2,4,False,False,0
47104,141262,SEO,2022-02-02,3,4,False,False,0
47104,141263,Google Ads,2022-03-18,4,4,False,True,1
47105,141264,SEO,2022-01-08,1,6,True,False,0
47105,141265,Email,2022-01-09,2,6,False,False,0
47105,141266,Email,2022-01-29,3,6,False,False,0
47105,141267,Instagram,2022-02-08,4,6,False,False,0
47105,141268,Email,2022-02-10,5,6,False,False,0
47105,141269,Email,2022-03-06,6,6,False,True,1
47106,141270,Instagram,2022-02-06,1,2,True,False,0
47106,141271,Instagram,2022-02-11,2,2,False,True,0
47107,141272,SEO,2022-02-05,1,1,True,True,0
47108,141273,YouTube,2022-01-09,1,2,True,False,0
47108,141274,Email,2022-02-07,2,2,False,True,0
47109,141275,Instagram,2022-01-15,1,4,True,False,0
47109,141276,SEO,2022-01-26,2,4,False,False,0
47109,141277,Google Ads,2022-02-28,3,4,False,False,0
47109,141278,Email,2022-03-08,4,4,False,True,1
47110,141279,Email,2022-02-15,1,3,True,False,0
47110,141280,Email,2022-03-27,2,3,False,False,0
47110,141281,SEO,2022-03-30,3,3,False,True,0
47111,141282,YouTube,2022-01-13,1,3,True,False,0
47111,141283,Instagram,2022-02-21,2,3,False,False,0
47111,141284,Email,2022-02-22,3,3,False,True,0
47112,141285,SEO,2022-01-23,1,1,True,True,0
47113,141286,SEO,2022-02-24,1,4,True,False,0
47113,141287,Instagram,2022-03-06,2,4,False,False,0
47113,141288,Google Ads,2022-03-07,3,4,False,False,0
47113,141289,SEO,2022-03-28,4,4,False,True,1
47114,141290,Google Ads,2022-01-12,1,4,True,False,0
47114,141291,Email,2022-02-04,2,4,False,False,0
47114,141292,Email,2022-02-07,3,4,False,False,0
47114,141293,Email,2022-03-18,4,4,False,True,0
47115,141294,Google Ads,2022-01-29,1,1,True,True,0
47116,141295,SEO,2022-03-27,1,2,True,False,0
47116,141296,Email,2022-03-31,2,2,False,True,1
47117,141297,Google Ads,2022-01-06,1,1,True,True,0
47118,141298,Email,2022-02-11,1,2,True,False,0
47118,141299,Google Ads,2022-03-31,2,2,False,True,1
47119,141300,SEO,2022-01-23,1,4,True,False,0
47119,141301,Facebook,2022-02-22,2,4,False,False,0
47119,141302,Email,2022-03-18,3,4,False,False,0
47119,141303,SEO,2022-03-25,4,4,False,True,0
47120,141304,SEO,2022-01-04,1,4,True,False,0
47120,141305,Facebook,2022-01-26,2,4,False,False,0
47120,141306,Google Ads,2022-02-16,3,4,False,False,0
47120,141307,SEO,2022-03-25,4,4,False,True,0
47121,141308,Google Ads,2022-01-14,1,3,True,False,0
47121,141309,SEO,2022-01-25,2,3,False,False,0
47121,141310,Instagram,2022-01-28,3,3,False,True,1
47122,141311,SEO,2022-02-03,1,3,True,False,0
47122,141312,Google Ads,2022-02-14,2,3,False,False,0
47122,141313,Facebook,2022-02-15,3,3,False,True,0
47123,141314,Facebook,2022-01-01,1,6,True,False,0
47123,141315,Email,2022-01-31,2,6,False,False,0
47123,141316,Facebook,2022-02-09,3,6,False,False,0
47123,141317,YouTube,2022-02-13,4,6,False,False,0
47123,141318,Google Ads,2022-02-14,5,6,False,False,0
47123,141319,Google Ads,2022-03-22,6,6,False,True,1
47124,141320,YouTube,2022-02-07,1,3,True,False,0
47124,141321,Email,2022-02-10,2,3,False,False,0
47124,141322,SEO,2022-03-01,3,3,False,True,0
47125,141323,Google Ads,2022-01-04,1,4,True,False,0
47125,141324,SEO,2022-02-17,2,4,False,False,0
47125,141325,SEO,2022-02-19,3,4,False,False,0
47125,141326,Email,2022-02-26,4,4,False,True,0
47126,141327,SEO,2022-01-04,1,3,True,False,0
47126,141328,Facebook,2022-01-11,2,3,False,False,0
47126,141329,Instagram,2022-03-07,3,3,False,True,0
47127,141330,Instagram,2022-01-06,1,4,True,False,0
47127,141331,Email,2022-01-13,2,4,False,False,0
47127,141332,Facebook,2022-02-19,3,4,False,False,0
47127,141333,SEO,2022-03-10,4,4,False,True,0
47128,141334,Email,2022-01-10,1,3,True,False,0
47128,141335,SEO,2022-01-30,2,3,False,False,0
47128,141336,Email,2022-02-01,3,3,False,True,1
47129,141337,Instagram,2022-02-03,1,4,True,False,0
47129,141338,SEO,2022-02-13,2,4,False,False,0
47129,141339,Email,2022-02-18,3,4,False,False,0
47129,141340,Email,2022-02-25,4,4,False,True,0
47130,141341,SEO,2022-01-10,1,5,True,False,0
47130,141342,Facebook,2022-02-07,2,5,False,False,0
47130,141343,Google Ads,2022-02-28,3,5,False,False,0
47130,141344,Facebook,2022-03-08,4,5,False,False,0
47130,141345,Instagram,2022-03-12,5,5,False,True,0
47131,141346,Facebook,2022-01-11,1,1,True,True,0
47132,141347,Facebook,2022-01-07,1,3,True,False,0
47132,141348,Instagram,2022-03-08,2,3,False,False,0
47132,141349,SEO,2022-03-31,3,3,False,True,0
47133,141350,Google Ads,2022-01-07,1,2,True,False,0
47133,141351,Instagram,2022-01-29,2,2,False,True,0
47134,141352,SEO,2022-01-13,1,4,True,False,0
47134,141353,Email,2022-01-28,2,4,False,False,0
47134,141354,Facebook,2022-03-17,3,4,False,False,0
47134,141355,Google Ads,2022-03-21,4,4,False,True,0
47135,141356,SEO,2022-01-19,1,6,True,False,0
47135,141357,Facebook,2022-01-26,2,6,False,False,0
47135,141358,Email,2022-02-17,3,6,False,False,0
47135,141359,Instagram,2022-02-26,4,6,False,False,0
47135,141360,SEO,2022-02-28,5,6,False,False,0
47135,141361,SEO,2022-03-31,6,6,False,True,1
47136,141362,Google Ads,2022-01-18,1,1,True,True,0
47137,141363,SEO,2022-01-08,1,5,True,False,0
47137,141364,Email,2022-01-31,2,5,False,False,0
47137,141365,Instagram,2022-02-17,3,5,False,False,0
47137,141366,Email,2022-03-03,4,5,False,False,0
47137,141367,Email,2022-03-29,5,5,False,True,1
47138,141368,Google Ads,2022-02-01,1,2,True,False,0
47138,141369,Email,2022-03-17,2,2,False,True,1
47139,141370,SEO,2022-01-16,1,2,True,False,0
47139,141371,SEO,2022-02-28,2,2,False,True,1
47140,141372,Email,2022-03-27,1,2,True,False,0
47140,141373,Email,2022-03-28,2,2,False,True,0
47141,141374,Email,2022-01-09,1,2,True,False,0
47141,141375,YouTube,2022-02-14,2,2,False,True,0
47142,141376,SEO,2022-02-10,1,1,True,True,1
47143,141377,Google Ads,2022-01-06,1,4,True,False,0
47143,141378,YouTube,2022-02-23,2,4,False,False,0
47143,141379,Email,2022-03-11,3,4,False,False,0
47143,141380,Facebook,2022-03-12,4,4,False,True,0
47144,141381,SEO,2022-03-10,1,1,True,True,0
47145,141382,Google Ads,2022-01-03,1,1,True,True,1
47146,141383,Facebook,2022-02-03,1,3,True,False,0
47146,141384,Email,2022-03-01,2,3,False,False,0
47146,141385,Email,2022-03-18,3,3,False,True,0
47147,141386,Facebook,2022-01-17,1,4,True,False,0
47147,141387,YouTube,2022-01-20,2,4,False,False,0
47147,141388,Instagram,2022-02-27,3,4,False,False,0
47147,141389,Facebook,2022-03-28,4,4,False,True,0
47148,141390,Google Ads,2022-01-16,1,4,True,False,0
47148,141391,Google Ads,2022-01-28,2,4,False,False,0
47148,141392,SEO,2022-02-14,3,4,False,False,0
47148,141393,SEO,2022-03-25,4,4,False,True,0
47149,141394,Instagram,2022-01-02,1,4,True,False,0
47149,141395,YouTube,2022-02-07,2,4,False,False,0
47149,141396,SEO,2022-02-24,3,4,False,False,0
47149,141397,SEO,2022-03-08,4,4,False,True,0
47150,141398,SEO,2022-01-17,1,4,True,False,0
47150,141399,Instagram,2022-02-08,2,4,False,False,0
47150,141400,Email,2022-02-16,3,4,False,False,0
47150,141401,Email,2022-03-06,4,4,False,True,1
47151,141402,SEO,2022-01-05,1,3,True,False,0
47151,141403,Email,2022-03-05,2,3,False,False,0
47151,141404,Email,2022-03-24,3,3,False,True,1
47152,141405,SEO,2022-01-10,1,5,True,False,0
47152,141406,Instagram,2022-01-31,2,5,False,False,0
47152,141407,Email,2022-02-06,3,5,False,False,0
47152,141408,Google Ads,2022-02-09,4,5,False,False,0
47152,141409,Facebook,2022-02-24,5,5,False,True,0
47153,141410,Facebook,2022-02-21,1,2,True,False,0
47153,141411,Facebook,2022-02-22,2,2,False,True,0
47154,141412,Email,2022-01-24,1,2,True,False,0
47154,141413,Instagram,2022-03-07,2,2,False,True,0
47155,141414,Google Ads,2022-03-19,1,2,True,False,0
47155,141415,Instagram,2022-03-31,2,2,False,True,0
47156,141416,Email,2022-02-25,1,4,True,False,0
47156,141417,Email,2022-03-18,2,4,False,False,0
47156,141418,YouTube,2022-03-25,3,4,False,False,0
47156,141419,Facebook,2022-03-31,4,4,False,True,0
47157,141420,Instagram,2022-02-27,1,3,True,False,0
47157,141421,Email,2022-03-03,2,3,False,False,0
47157,141422,SEO,2022-03-17,3,3,False,True,1
47158,141423,YouTube,2022-01-19,1,2,True,False,0
47158,141424,YouTube,2022-03-06,2,2,False,True,0
47159,141425,Facebook,2022-02-10,1,3,True,False,0
47159,141426,Facebook,2022-03-02,2,3,False,False,0
47159,141427,SEO,2022-03-23,3,3,False,True,0
47160,141428,Email,2022-02-06,1,2,True,False,0
47160,141429,Instagram,2022-02-12,2,2,False,True,0
47161,141430,SEO,2022-01-23,1,2,True,False,0
47161,141431,Google Ads,2022-01-25,2,2,False,True,1
47162,141432,Google Ads,2022-01-05,1,5,True,False,0
47162,141433,SEO,2022-02-23,2,5,False,False,0
47162,141434,YouTube,2022-02-25,3,5,False,False,0
47162,141435,Email,2022-02-26,4,5,False,False,0
47162,141436,SEO,2022-03-30,5,5,False,True,1
47163,141437,Email,2022-01-05,1,3,True,False,0
47163,141438,SEO,2022-02-15,2,3,False,False,0
47163,141439,SEO,2022-03-31,3,3,False,True,0
47164,141440,Email,2022-01-09,1,4,True,False,0
47164,141441,Google Ads,2022-01-19,2,4,False,False,0
47164,141442,Google Ads,2022-01-27,3,4,False,False,0
47164,141443,Email,2022-03-30,4,4,False,True,0
47165,141444,SEO,2022-01-18,1,5,True,False,0
47165,141445,Facebook,2022-02-18,2,5,False,False,0
47165,141446,Email,2022-03-02,3,5,False,False,0
47165,141447,Google Ads,2022-03-06,4,5,False,False,0
47165,141448,SEO,2022-03-12,5,5,False,True,0
47166,141449,YouTube,2022-01-03,1,3,True,False,0
47166,141450,Email,2022-02-28,2,3,False,False,0
47166,141451,SEO,2022-03-24,3,3,False,True,0
47167,141452,SEO,2022-01-14,1,3,True,False,0
47167,141453,Email,2022-02-15,2,3,False,False,0
47167,141454,Google Ads,2022-02-28,3,3,False,True,1
47168,141455,Email,2022-01-21,1,2,True,False,0
47168,141456,Google Ads,2022-01-28,2,2,False,True,0
47169,141457,Facebook,2022-01-28,1,3,True,False,0
47169,141458,Email,2022-02-11,2,3,False,False,0
47169,141459,SEO,2022-03-20,3,3,False,True,0
47170,141460,SEO,2022-01-12,1,5,True,False,0
47170,141461,Email,2022-01-24,2,5,False,False,0
47170,141462,Facebook,2022-01-30,3,5,False,False,0
47170,141463,SEO,2022-03-04,4,5,False,False,0
47170,141464,Google Ads,2022-03-15,5,5,False,True,0
47171,141465,Google Ads,2022-01-14,1,3,True,False,0
47171,141466,SEO,2022-02-10,2,3,False,False,0
47171,141467,Facebook,2022-03-18,3,3,False,True,0
47172,141468,Instagram,2022-01-16,1,2,True,False,0
47172,141469,Facebook,2022-02-28,2,2,False,True,0
47173,141470,Email,2022-02-08,1,1,True,True,1
47174,141471,SEO,2022-02-02,1,3,True,False,0
47174,141472,Google Ads,2022-03-08,2,3,False,False,0
47174,141473,SEO,2022-03-30,3,3,False,True,0
47175,141474,Google Ads,2022-01-11,1,4,True,False,0
47175,141475,SEO,2022-02-19,2,4,False,False,0
47175,141476,SEO,2022-03-04,3,4,False,False,0
47175,141477,Google Ads,2022-03-11,4,4,False,True,1
47176,141478,Email,2022-01-04,1,3,True,False,0
47176,141479,YouTube,2022-01-05,2,3,False,False,0
47176,141480,Email,2022-03-22,3,3,False,True,1
47177,141481,Email,2022-01-02,1,6,True,False,0
47177,141482,Google Ads,2022-01-09,2,6,False,False,0
47177,141483,Facebook,2022-01-25,3,6,False,False,0
47177,141484,Instagram,2022-01-28,4,6,False,False,0
47177,141485,Email,2022-02-26,5,6,False,False,0
47177,141486,Instagram,2022-02-27,6,6,False,True,0
47178,141487,Email,2022-03-02,1,4,True,False,0
47178,141488,SEO,2022-03-10,2,4,False,False,0
47178,141489,Google Ads,2022-03-19,3,4,False,False,0
47178,141490,Email,2022-03-29,4,4,False,True,1
47179,141491,Email,2022-01-03,1,3,True,False,0
47179,141492,Instagram,2022-02-15,2,3,False,False,0
47179,141493,Google Ads,2022-02-25,3,3,False,True,1
47180,141494,SEO,2022-03-04,1,2,True,False,0
47180,141495,Facebook,2022-03-11,2,2,False,True,0
47181,141496,Google Ads,2022-03-11,1,2,True,False,0
47181,141497,Email,2022-03-20,2,2,False,True,0
47182,141498,Google Ads,2022-01-21,1,2,True,False,0
47182,141499,Instagram,2022-03-20,2,2,False,True,0
47183,141500,Email,2022-02-17,1,3,True,False,0
47183,141501,Facebook,2022-03-18,2,3,False,False,0
47183,141502,Email,2022-03-27,3,3,False,True,0
47184,141503,Instagram,2022-01-24,1,4,True,False,0
47184,141504,Google Ads,2022-02-09,2,4,False,False,0
47184,141505,Instagram,2022-03-02,3,4,False,False,0
47184,141506,Email,2022-03-04,4,4,False,True,1
47185,141507,Google Ads,2022-01-21,1,6,True,False,0
47185,141508,Email,2022-01-23,2,6,False,False,0
47185,141509,Email,2022-01-24,3,6,False,False,0
47185,141510,Instagram,2022-03-01,4,6,False,False,0
47185,141511,Email,2022-03-09,5,6,False,False,0
47185,141512,SEO,2022-03-12,6,6,False,True,0
47186,141513,Instagram,2022-01-18,1,4,True,False,0
47186,141514,Google Ads,2022-03-08,2,4,False,False,0
47186,141515,SEO,2022-03-27,3,4,False,False,0
47186,141516,YouTube,2022-03-31,4,4,False,True,0
47187,141517,Email,2022-01-01,1,5,True,False,0
47187,141518,Facebook,2022-01-25,2,5,False,False,0
47187,141519,Facebook,2022-01-31,3,5,False,False,0
47187,141520,SEO,2022-02-04,4,5,False,False,0
47187,141521,Instagram,2022-03-22,5,5,False,True,0
47188,141522,YouTube,2022-03-05,1,1,True,True,0
47189,141523,Google Ads,2022-01-07,1,4,True,False,0
47189,141524,Instagram,2022-01-27,2,4,False,False,0
47189,141525,YouTube,2022-03-03,3,4,False,False,0
47189,141526,Email,2022-03-14,4,4,False,True,0
47190,141527,Google Ads,2022-01-29,1,3,True,False,0
47190,141528,Instagram,2022-02-05,2,3,False,False,0
47190,141529,SEO,2022-02-24,3,3,False,True,0
47191,141530,Email,2022-01-05,1,5,True,False,0
47191,141531,Facebook,2022-01-08,2,5,False,False,0
47191,141532,SEO,2022-01-14,3,5,False,False,0
47191,141533,YouTube,2022-01-16,4,5,False,False,0
47191,141534,Instagram,2022-03-08,5,5,False,True,0
47192,141535,Instagram,2022-01-16,1,3,True,False,0
47192,141536,SEO,2022-02-16,2,3,False,False,0
47192,141537,Instagram,2022-03-11,3,3,False,True,0
47193,141538,Google Ads,2022-03-01,1,3,True,False,0
47193,141539,Email,2022-03-04,2,3,False,False,0
47193,141540,Facebook,2022-03-30,3,3,False,True,0
47194,141541,SEO,2022-02-17,1,3,True,False,0
47194,141542,Facebook,2022-02-22,2,3,False,False,0
47194,141543,Facebook,2022-03-09,3,3,False,True,0
47195,141544,Instagram,2022-03-08,1,1,True,True,0
47196,141545,Instagram,2022-03-05,1,2,True,False,0
47196,141546,Instagram,2022-03-24,2,2,False,True,0
47197,141547,Google Ads,2022-01-24,1,3,True,False,0
47197,141548,Facebook,2022-02-09,2,3,False,False,0
47197,141549,SEO,2022-03-08,3,3,False,True,0
47198,141550,Instagram,2022-03-08,1,3,True,False,0
47198,141551,Email,2022-03-15,2,3,False,False,0
47198,141552,SEO,2022-03-30,3,3,False,True,0
47199,141553,Google Ads,2022-02-17,1,2,True,False,0
47199,141554,SEO,2022-03-13,2,2,False,True,0
47200,141555,Email,2022-01-03,1,6,True,False,0
47200,141556,Email,2022-01-18,2,6,False,False,0
47200,141557,Facebook,2022-01-31,3,6,False,False,0
47200,141558,SEO,2022-03-15,4,6,False,False,0
47200,141559,Facebook,2022-03-18,5,6,False,False,0
47200,141560,Email,2022-03-19,6,6,False,True,1
47201,141561,Email,2022-02-20,1,1,True,True,1
47202,141562,SEO,2022-01-11,1,4,True,False,0
47202,141563,Facebook,2022-02-04,2,4,False,False,0
47202,141564,SEO,2022-02-18,3,4,False,False,0
47202,141565,Facebook,2022-03-06,4,4,False,True,1
47203,141566,Email,2022-03-05,1,3,True,False,0
47203,141567,Google Ads,2022-03-19,2,3,False,False,0
47203,141568,SEO,2022-03-30,3,3,False,True,1
47204,141569,Google Ads,2022-01-24,1,4,True,False,0
47204,141570,Facebook,2022-02-09,2,4,False,False,0
47204,141571,Google Ads,2022-03-09,3,4,False,False,0
47204,141572,YouTube,2022-03-26,4,4,False,True,0
47205,141573,Instagram,2022-01-02,1,4,True,False,0
47205,141574,Google Ads,2022-01-08,2,4,False,False,0
47205,141575,Email,2022-02-01,3,4,False,False,0
47205,141576,Instagram,2022-02-10,4,4,False,True,0
47206,141577,Email,2022-01-13,1,1,True,True,1
47207,141578,SEO,2022-03-15,1,2,True,False,0
47207,141579,Google Ads,2022-03-25,2,2,False,True,0
47208,141580,Facebook,2022-01-06,1,6,True,False,0
47208,141581,Email,2022-02-03,2,6,False,False,0
47208,141582,SEO,2022-02-05,3,6,False,False,0
47208,141583,Email,2022-02-13,4,6,False,False,0
47208,141584,Instagram,2022-02-14,5,6,False,False,0
47208,141585,Google Ads,2022-02-25,6,6,False,True,0
47209,141586,YouTube,2022-03-18,1,2,True,False,0
47209,141587,Email,2022-03-21,2,2,False,True,1
47210,141588,Facebook,2022-03-23,1,1,True,True,0
47211,141589,Email,2022-02-05,1,2,True,False,0
47211,141590,Instagram,2022-03-27,2,2,False,True,0
47212,141591,Email,2022-01-11,1,3,True,False,0
47212,141592,Email,2022-02-19,2,3,False,False,0
47212,141593,SEO,2022-02-20,3,3,False,True,0
47213,141594,Instagram,2022-01-17,1,3,True,False,0
47213,141595,Email,2022-02-28,2,3,False,False,0
47213,141596,Instagram,2022-03-13,3,3,False,True,0
47214,141597,Facebook,2022-01-03,1,4,True,False,0
47214,141598,Email,2022-01-25,2,4,False,False,0
47214,141599,SEO,2022-02-10,3,4,False,False,0
47214,141600,Facebook,2022-03-17,4,4,False,True,0
47215,141601,Instagram,2022-02-16,1,3,True,False,0
47215,141602,Google Ads,2022-02-20,2,3,False,False,0
47215,141603,Facebook,2022-03-03,3,3,False,True,0
47216,141604,YouTube,2022-01-27,1,2,True,False,0
47216,141605,Google Ads,2022-03-20,2,2,False,True,0
47217,141606,Google Ads,2022-01-07,1,2,True,False,0
47217,141607,SEO,2022-01-24,2,2,False,True,0
47218,141608,Facebook,2022-01-05,1,3,True,False,0
47218,141609,Google Ads,2022-03-17,2,3,False,False,0
47218,141610,Facebook,2022-03-18,3,3,False,True,0
47219,141611,SEO,2022-02-13,1,2,True,False,0
47219,141612,Facebook,2022-02-22,2,2,False,True,1
47220,141613,Facebook,2022-01-26,1,5,True,False,0
47220,141614,Facebook,2022-02-03,2,5,False,False,0
47220,141615,Facebook,2022-02-25,3,5,False,False,0
47220,141616,Instagram,2022-03-02,4,5,False,False,0
47220,141617,Instagram,2022-03-09,5,5,False,True,0
47221,141618,SEO,2022-01-01,1,5,True,False,0
47221,141619,SEO,2022-01-04,2,5,False,False,0
47221,141620,Email,2022-01-15,3,5,False,False,0
47221,141621,Google Ads,2022-02-24,4,5,False,False,0
47221,141622,Google Ads,2022-03-29,5,5,False,True,0
47222,141623,Email,2022-01-10,1,3,True,False,0
47222,141624,Google Ads,2022-03-30,2,3,False,False,0
47222,141625,Google Ads,2022-03-31,3,3,False,True,1
47223,141626,Email,2022-03-07,1,1,True,True,1
47224,141627,Instagram,2022-01-31,1,3,True,False,0
47224,141628,Email,2022-02-03,2,3,False,False,0
47224,141629,SEO,2022-03-26,3,3,False,True,0
47225,141630,Google Ads,2022-01-05,1,2,True,False,0
47225,141631,YouTube,2022-03-05,2,2,False,True,1
47226,141632,SEO,2022-03-01,1,2,True,False,0
47226,141633,Facebook,2022-03-22,2,2,False,True,0
47227,141634,Facebook,2022-03-13,1,1,True,True,0
47228,141635,Email,2022-01-06,1,2,True,False,0
47228,141636,SEO,2022-02-18,2,2,False,True,0
47229,141637,Email,2022-01-03,1,4,True,False,0
47229,141638,Instagram,2022-01-12,2,4,False,False,0
47229,141639,Google Ads,2022-02-05,3,4,False,False,0
47229,141640,Instagram,2022-03-22,4,4,False,True,1
47230,141641,Email,2022-02-20,1,2,True,False,0
47230,141642,Google Ads,2022-03-06,2,2,False,True,0
47231,141643,YouTube,2022-01-04,1,3,True,False,0
47231,141644,SEO,2022-01-09,2,3,False,False,0
47231,141645,Instagram,2022-02-14,3,3,False,True,0
47232,141646,Email,2022-01-21,1,3,True,False,0
47232,141647,Email,2022-02-03,2,3,False,False,0
47232,141648,Email,2022-03-01,3,3,False,True,0
47233,141649,Google Ads,2022-01-10,1,4,True,False,0
47233,141650,Facebook,2022-01-15,2,4,False,False,0
47233,141651,Google Ads,2022-01-29,3,4,False,False,0
47233,141652,Google Ads,2022-03-11,4,4,False,True,0
47234,141653,Email,2022-01-11,1,6,True,False,0
47234,141654,Email,2022-01-16,2,6,False,False,0
47234,141655,Instagram,2022-01-18,3,6,False,False,0
47234,141656,Instagram,2022-02-28,4,6,False,False,0
47234,141657,Instagram,2022-03-05,5,6,False,False,0
47234,141658,SEO,2022-03-20,6,6,False,True,0
47235,141659,Facebook,2022-01-25,1,4,True,False,0
47235,141660,Instagram,2022-02-02,2,4,False,False,0
47235,141661,Google Ads,2022-02-10,3,4,False,False,0
47235,141662,Email,2022-02-19,4,4,False,True,1
47236,141663,Google Ads,2022-01-28,1,4,True,False,0
47236,141664,Instagram,2022-02-27,2,4,False,False,0
47236,141665,Email,2022-03-16,3,4,False,False,0
47236,141666,Email,2022-03-23,4,4,False,True,0
47237,141667,Email,2022-02-25,1,2,True,False,0
47237,141668,Email,2022-03-10,2,2,False,True,0
47238,141669,Email,2022-01-14,1,3,True,False,0
47238,141670,Instagram,2022-02-26,2,3,False,False,0
47238,141671,Google Ads,2022-03-07,3,3,False,True,1
47239,141672,Email,2022-02-21,1,3,True,False,0
47239,141673,Instagram,2022-02-25,2,3,False,False,0
47239,141674,Facebook,2022-03-08,3,3,False,True,0
47240,141675,Google Ads,2022-01-10,1,5,True,False,0
47240,141676,SEO,2022-01-12,2,5,False,False,0
47240,141677,Instagram,2022-01-21,3,5,False,False,0
47240,141678,Google Ads,2022-01-24,4,5,False,False,0
47240,141679,YouTube,2022-03-14,5,5,False,True,0
47241,141680,SEO,2022-01-11,1,6,True,False,0
47241,141681,Google Ads,2022-01-24,2,6,False,False,0
47241,141682,Instagram,2022-01-31,3,6,False,False,0
47241,141683,Email,2022-02-22,4,6,False,False,0
47241,141684,Google Ads,2022-03-11,5,6,False,False,0
47241,141685,SEO,2022-03-30,6,6,False,True,0
47242,141686,Google Ads,2022-02-23,1,1,True,True,0
47243,141687,Facebook,2022-01-23,1,2,True,False,0
47243,141688,Email,2022-02-12,2,2,False,True,1
47244,141689,SEO,2022-02-13,1,2,True,False,0
47244,141690,Facebook,2022-03-21,2,2,False,True,0
47245,141691,SEO,2022-01-23,1,2,True,False,0
47245,141692,Email,2022-01-24,2,2,False,True,0
47246,141693,SEO,2022-02-06,1,2,True,False,0
47246,141694,SEO,2022-02-19,2,2,False,True,1
47247,141695,Google Ads,2022-01-17,1,1,True,True,0
47248,141696,Instagram,2022-01-05,1,3,True,False,0
47248,141697,Google Ads,2022-01-06,2,3,False,False,0
47248,141698,SEO,2022-01-24,3,3,False,True,0
47249,141699,Instagram,2022-03-31,1,1,True,True,0
47250,141700,Facebook,2022-03-01,1,2,True,False,0
47250,141701,Facebook,2022-03-15,2,2,False,True,0
47251,141702,Email,2022-01-13,1,4,True,False,0
47251,141703,Email,2022-01-20,2,4,False,False,0
47251,141704,Google Ads,2022-02-03,3,4,False,False,0
47251,141705,Facebook,2022-02-08,4,4,False,True,0
47252,141706,Google Ads,2022-01-14,1,5,True,False,0
47252,141707,Instagram,2022-02-13,2,5,False,False,0
47252,141708,SEO,2022-03-07,3,5,False,False,0
47252,141709,Email,2022-03-23,4,5,False,False,0
47252,141710,Email,2022-03-28,5,5,False,True,1
47253,141711,Email,2022-01-11,1,4,True,False,0
47253,141712,Email,2022-01-17,2,4,False,False,0
47253,141713,Email,2022-02-21,3,4,False,False,0
47253,141714,Instagram,2022-03-25,4,4,False,True,0
47254,141715,SEO,2022-01-09,1,2,True,False,0
47254,141716,YouTube,2022-01-26,2,2,False,True,0
47255,141717,Google Ads,2022-02-16,1,3,True,False,0
47255,141718,SEO,2022-03-03,2,3,False,False,0
47255,141719,SEO,2022-03-13,3,3,False,True,0
47256,141720,Google Ads,2022-01-21,1,6,True,False,0
47256,141721,Email,2022-01-24,2,6,False,False,0
47256,141722,Email,2022-02-07,3,6,False,False,0
47256,141723,Email,2022-03-04,4,6,False,False,0
47256,141724,SEO,2022-03-17,5,6,False,False,0
